country,agricultural_land%,forest_land%,land_area,avg_precipitation,trade_in_services%,control_of_corruption_estimate,control_of_corruption_std,access_to_electricity%,renewvable_energy_consumption%,electric_power_consumption,CO2_emisions,other_greenhouse_emisions,population_density,inflation_annual%,real_interest_rate,risk_premium_on_lending,research_and_development_expenditure%,central_goverment_debt%,tax_revenue%,expense%,goverment_effectiveness_estimate,goverment_effectiveness_std,human_capital_index,doing_business,time_to_get_operation_license,statistical_performance_indicators,individuals_using_internet%,logistic_performance_index,military_expenditure%,GDP_current_US,political_stability_estimate,political_stability_std,rule_of_law_estimate,rule_of_law_std,regulatory_quality_estimate,regulatory_quality_std,government_expenditure_on_education%,government_health_expenditure%,multidimensional_poverty_headcount_ratio%,gini_index,birth_rate,death_rate,life_expectancy_at_birth,population,rural_population,voice_and_accountability_estimate,voice_and_accountability_std,intentional_homicides,GDP per capita
Middle East & North Africa (excluding high income),23.723056263744073,2.3609634317621366,8642742.385964911,,11.99243540498749,,,94.64409471155774,3.119388703510939,853.6027102083931,1018181.8141935484,1583471.8564971935,28.754597892656705,6.9373748729562426,,,0.5136880830455299,,12.388640571308361,24.2176120563471,,,,,10.4375,,18.86720020947773,2.5001677597402603,4.837551709167182,642025117821.0924,,,,,,,4.643939755856991,2.3217553402812485,,,32.81674035507968,9.0347904265625,63.51190324941129,251530385.63793105,114277720.68965517,,,3.9333333333333336,2102.5344529019817
Middle income,36.96562493034437,34.331627183885594,67920041.61840984,,7.8458182331955495,,,86.26288876135746,24.027678266031888,845.4970263173165,14211242.086092483,21139713.428210936,58.19719808265149,7.1598669995113315,,,1.0906904746741968,,11.462000849546387,,,,,,25.1430555555556,,16.858736923577197,2.6250583699224115,2.533534650941791,8991113175413.87,,,,,,,3.823194240530332,2.446448800837469,,,27.169364902757,9.817174520612783,62.64509164594487,4013846040.4444447,2402965007.571429,,,5.733333333333333,1765.4272243794976
Moldova,74.37002860451253,11.11990917742733,32889.84444444445,450.0,24.56136129312087,-0.6959619025389355,0.15448855080952245,99.49719866717304,12.649230769230769,2261.3244584936306,8255.465384615385,12990.264795384615,99.18751683450766,11.787795109835656,6.252152327368985,4.640123714871369,0.392322852498009,37.75520931352144,16.69352861494962,29.595504671211366,-0.5712959362814823,0.21782337191204224,0.575423974990845,48.0,21.05,77.67982142857146,24.949062801962963,2.491082857142857,0.44290747770621175,6091680234.534468,-0.23603545891334457,0.26498434320092207,-0.39122872178753215,0.15348165978988013,-0.152665126438175,0.19763978943228722,6.53758487701416,4.261751775238095,,32.358333333333334,13.128481481481481,13.295814814814817,68.20355555555555,2838243.714285714,1605095.3214285714,-0.14877297220906868,0.14369913594176376,6.987848414699366,2202.6119654091367
Monaco,,0.0,2.028096153846154,,,1.5764596611261374,0.41476333886384964,100.0,,,,,15251.684870882686,,,,0.037700001150369644,,,,1.9070416837930675,0.4628006145358086,,,,,56.39607898370371,,,3397352387.5063376,1.1726336628198637,0.3920140951871872,1.0883759648903557,0.6184094224287116,1.275524735450745,0.48346907272934897,1.2412210047245018,1.5866103280952382,,,11.7,9.5,,31038.88679245283,0.0,0.8972879995902376,0.2880677295227845,1.02742716825661,102324.06488331422
Mongolia,77.27535138464758,9.166323113474023,1551821.2295853659,241.0,17.946397087783314,-0.44469043930682045,0.18737432919442654,83.36176501556552,3.9174193548387097,1333.110705031453,13599.097096774194,35563.227321290324,1.6029763261010215,21.934832084268177,13.294538657066902,6.150166292727434,0.20794916773835814,59.00009546871021,15.063870506768211,22.26985752534288,-0.4033789330472548,0.21734342848261198,0.6192355993588766,81.0,45.833333333333336,77.72624999999998,15.186154324499999,2.3302377142857145,1.753088081730219,5442036507.200776,0.7017148497203988,0.27167597350974876,-0.17383478834623622,0.1845130796233813,-0.24856195436829384,0.2037433392057816,4.825106339021163,2.7400802657142855,,32.85454545454545,26.63634146341463,8.367463414634146,63.418268292682924,2510241.8333333335,951155.6904761905,0.2644605059176684,0.15082922422637543,8.820459488182145,1968.1890164243343
Montenegro,27.036059479553895,60.55297397769514,13450.0,,41.34936804288426,-0.19539051337844945,0.21962592005729667,99.30211517656635,43.6975,5639.281238582277,2188.139624952381,3934.938030523809,46.100813197026014,3.004034216667346,4.056719893694857,6.508517706591167,0.6217623192530414,,,,0.08210897109367775,0.2986641236477429,0.6140438890457153,50.0,10.733333333333334,68.48410714285716,54.40675446684211,2.6142559999999997,1.6873136421880846,3809027512.520233,0.26334129558766584,0.2850167549708309,-0.054224454988302154,0.2430295327847654,0.13359567090042726,0.2500925535957018,,5.225466632,33.975,37.56,12.55909090909091,9.959090909090909,75.29511419068737,617398.0869565217,220553.65217391305,0.12322298729453561,0.17120838097550653,2.9376097353694592,6152.838821962575
Morocco,64.48311996316298,12.548198150067218,446307.868852459,346.0,16.018337022134716,-0.31365779321640724,0.169226503620545,81.73596262613933,15.123548387096774,438.38909789864186,43796.18387096774,61629.683572258065,54.99207315807777,4.168338647347353,,,0.5066699956854185,58.16005057767016,19.783116362572073,22.888891039755332,-0.20596178947016605,0.20626573016246166,0.4927729815244675,53.0,11.666666666666666,63.184107142857144,28.59738223625,2.6539985,3.7695697467643186,46415652350.76135,-0.35160301936169475,0.2544987195481856,-0.1847604517824948,0.16693827820320917,-0.14353036267372474,0.21094879135489453,5.223406028747559,1.9164946923809523,9.0,39.76666666666667,31.81403225806452,10.300774193548387,60.66564516129032,24545452.19047619,12061296.746031746,-0.6181639165927967,0.1319002574309707,1.422927095551195,1536.009594382043
Mozambique,49.25199866435745,50.68790442361856,786380.0,1032.0,20.908689145058528,-0.6290430898467699,0.16585491597652438,16.996487839353012,88.41733333333333,274.88171870585114,2969.959433333333,25582.366719333335,27.390340875994454,7.913172780686949,12.976183514821347,6.152481665831483,0.3249500036239626,86.08783403396409,20.802186575292307,20.578469578306713,-0.654768731445074,0.18423820473253735,0.35952789537111934,138.0,30.05,55.34672619047618,3.6889306875806454,2.3732575000000002,1.3581423741678809,10046929912.343628,-0.20915529365690136,0.25335238004724175,-0.7970108377436795,0.15548464221258962,-0.5698245080808798,0.18873479341467225,5.174446870298946,1.4768016223809524,53.0,50.14,41.77738709677419,13.489645161290321,52.594032258064516,21896413.1875,14847713.4375,-0.26048363430891186,0.13346400701751307,4.732382555978796,430.6467577480322
Myanmar,16.988891644060626,50.89633773388921,653406.7213114754,2091.0,8.895440167637222,-1.2156529525915782,0.18384731064240142,54.56836165081672,79.44677419354838,65.32115475349647,12518.374193548387,83884.06851774192,60.33312759632376,13.269258087296754,4.341539873688091,,0.0951390899717807,,6.028084213246828,10.911082604785735,-1.3657058576742804,0.22799137979745868,0.47416150903701765,165.0,32.900000000000006,61.3039880952381,7.450574846535714,2.2614133333333335,3.6470404289620566,16933771472.80257,-1.2583780189355218,0.2628589564313491,-1.4089782784382496,0.1757389344274997,-1.6447365532318754,0.2145340653757255,2.0461450964212413,0.46362888333333335,,34.4,28.384467741935484,12.258935483870967,56.85833870967742,39372895.65079365,28937583.634920634,-1.6852499718467404,0.14656342938542366,3.4294939735506595,338.49700332657227
Namibia,47.082466457170376,9.314497321721388,823290.0,285.0,14.919957548394725,0.3320512945453326,0.17714076551298297,41.13942057291667,32.946,1311.510207063379,2746.5899999999997,11350.163928,2.137165200713283,5.3676854139916,5.344099807767111,3.7671968899332473,0.244745008647442,12.906258216913026,27.98290357405186,31.061197248353622,0.19189138392296926,0.2066971790045499,0.430056347846985,104.0,17.0,53.45910714285713,12.0323414339375,2.522104666666667,3.213056105228734,6520520057.394784,0.6712946270902949,0.2585369795560836,0.25086792162619537,0.1721424752225478,0.15663204333638234,0.2240955773741006,8.316926956176756,4.340155533333333,43.3,61.13333333333333,33.389023809523806,10.460714285714285,57.64452380952381,1778285.9302325582,1098853.7906976745,0.4315897443642218,0.13988400281717375,18.108428778384223,3340.758389561904
Nauru,20.0,0.0,20.0,,49.0446605041397,0.25468953971106273,0.5855202285143046,99.57914034525554,0.4925,,48.61818181818182,53.93846436363637,565.7833333333333,0.08777490064916452,,,,,27.4485813145964,90.4066955626051,-0.1835359598044306,0.5619387259850135,0.50841212272644,,,32.6070833333333,70.348182118,,,105923966.24614777,0.9621140635930576,0.39465193335826565,-0.019852575201254566,0.5521536102661722,-0.6608873038337783,0.4764551795445956,6.594602478875054,7.714683834545454,,32.4,31.507499999999997,7.076833333333333,62.11366666666667,11419.692307692309,0.0,0.7136149681531461,0.2551395652385857,,9157.311864869613
Nepal,28.170410591998237,40.87833930413848,143126.22950819673,1500.0,11.620405549707204,-0.6835403343041738,0.20178832113742837,58.16301508976863,87.57516129032258,46.94788058878048,4931.257419354839,30123.851039677418,140.7906326985325,7.829823383681269,,,0.20527666310469295,55.36685713155036,11.157856367642898,16.217480767131953,-0.8428619677821794,0.2362512443214655,0.4975980587800343,94.0,12.15,56.814642857142836,8.763353557545456,2.3091148333333336,1.1511013583008078,8468991850.466413,-1.1390149528160693,0.2860080817093453,-0.5962619625691635,0.18540103609363237,-0.664454331000646,0.21854553992549577,3.5129510974884037,0.8404341714285715,28.866666666666664,37.266666666666666,34.46132258064516,13.634274193548388,55.06359677419354,20163328.365079366,17681249.73015873,-0.4511286458000541,0.14886530861258512,2.648575714487978,330.91892605700593
Netherlands,59.475682101246655,10.745381327639087,33745.08196721312,778.0,24.391495264172725,2.0038597434759136,0.16103538622458777,100.0,3.5174193548387094,4769.089408511075,160362.22699999998,199197.28393548387,443.1728151995242,3.397708401202841,1.198874800924697,,1.9187807670006387,55.401460372585255,21.843759171212724,42.14804447735777,1.8327309439579649,0.21051065996289267,0.7975131839513778,42.0,77.4,87.01767857142856,60.94385409518181,4.0893302857142855,2.2592007512347267,400249753495.9745,1.045249809821447,0.25049303906659276,1.7715782572825747,0.1648482295374075,1.8041615635156634,0.22679211882253492,5.399458379161601,6.542616276666667,16.163636363636364,28.44347826086957,13.48709677419355,8.419354838709678,77.20417781274588,14942513.682539683,3807963.111111111,1.5363506873448702,0.15233550003419324,0.972815232611438,24720.816922816615
New Caledonia,12.947525816730003,45.79278070295406,18280.0,,19.563949903730705,,,99.98529148101807,6.269375,,,,10.278357134630888,1.1306598518030495,,,,,,,,,,,,,27.09543880725926,,,4109748933.254034,,,,,,,,,,,23.49736842105263,6.22719298245614,71.13499743260591,189290.6379310345,70711.10344827586,,,3.8821732241455624,17952.402848801998
New Zealand,48.61789743394984,37.10835157466484,263310.0,1732.0,15.057484489312229,2.2392921249071764,0.16617504631479577,100.0,27.69967741935484,7232.669113590933,29940.545161290323,79100.48036580645,13.712379577937288,5.411105871811293,4.499585513961142,2.328643013775611,1.2018353801507227,42.18045819221215,28.689772970862023,33.12116522110179,1.7022625605265296,0.21768636132280042,0.7732094328403473,1.0,,84.7001785714286,55.550607979187504,3.6188417142857143,1.864463027480414,74447726137.04808,1.35781413813432,0.24520132442315412,1.8558569451173141,0.16489884691933793,1.8320835282405217,0.2258634014676015,5.259051284274539,6.7858493895238094,,,16.95770491803279,7.6759016393442625,76.15775289884046,3615037.0967741935,560726.9838709678,1.5685249070326497,0.15551226089398063,1.304444505286694,17630.39266702684
Nicaragua,40.381150465836996,39.904737358733584,120340.0,2280.0,14.815859569539391,-0.8274960095683732,0.1661389333506425,77.47165746496162,56.78967741935484,386.12218954102946,3992.1387096774192,13680.71418348387,45.277152968549885,6.8970904560566515,12.683500820375645,,0.08393856989485886,,14.421192236824306,16.812526711018233,-0.8252131169040996,0.2078478497763475,0.5154930888811746,142.0,21.53333333333333,50.04398809523811,11.44674886978125,2.486869,0.9085065505755578,7425604165.81107,-0.33891331994285195,0.2569506938258806,-0.8197974885503446,0.15905275568366042,-0.48856252245605,0.2017031634847323,3.6517196178436278,3.641215006666666,,50.6,27.173235294117646,5.568235294117647,68.67150000000001,5491502.285714285,2396843.9714285713,-0.48059868048100446,0.13592181696246067,12.158995117934698,1265.7508570011003
Niger,28.56357101905429,1.0613979730796554,1266700.0,151.0,9.876066437484718,-0.736807068188985,0.1935121174901724,11.286050498514998,86.01483870967742,38.7949703335826,1120.6809999999998,25230.055703870967,8.321319059334503,4.320558875632852,1.8630904931642969,,,,10.149297836281184,9.527988212676245,-0.7830932239691414,0.20411855789522326,0.31657154870033266,132.0,25.3,58.60422619047618,2.763803054516129,2.3708916666666666,1.0644572371877028,4078238386.6727757,-0.8456755773319561,0.2752202798922857,-0.6064973237613837,0.18057267678280667,-0.6742145294944445,0.1991239823400974,2.879836599032084,1.4652212014285715,,36.9125,53.26222580645161,20.36791935483871,46.00424193548387,10677506.57142857,9064233.857142856,-0.4512350658575696,0.14540076442062858,4.59852823371219,307.6673761129277
Nigeria,66.99991018228675,26.345684589001618,910770.0,1150.0,5.5482993951176995,-1.166080412765345,0.15857039360950392,47.27167505534289,84.94677419354838,88.38849478761692,95836.96774193548,274728.8381193548,118.8493301560542,15.852237800677692,-1.1737280683373943,7.152058816753969,0.132229998707771,,,,-1.0467441553870842,0.1852586964766185,0.3524543319543203,131.0,13.25,54.129999999999995,12.3071609833125,2.5724097142857145,1.9592252816322244,157086200257.00952,-1.808971529205639,0.2542961488167444,-1.1173807208736737,0.15313180970648937,-0.9190346002578731,0.18885690035919342,3.136929988861085,0.6493510285714286,53.7,39.7375,44.12645161290323,18.90409677419355,45.9663064516129,108990130.53968254,69281831.14285715,-0.6758743127187093,0.13096896403779593,27.67249097159305,1097.6880183177245
North America,26.660796934526164,36.098704931173366,18119443.836065575,,5.112940428650538,,,100.0,8.366116625267951,10606.248195345723,5760571.303225807,6965249.270016129,15.764808378375983,3.7530062372134214,,,2.6631060265136832,68.11411239438327,11.02021259158047,21.47311166743905,,,,,,,54.288317358339256,3.884728714285714,5.0874475489241595,8949462427551.494,,,,,,,6.0424146604537965,7.56471006225489,,,15.27579504371889,8.648125692200155,75.08471900359791,285620536.93650794,64477642.50793651,,,4.8,27652.300845098922
North Macedonia,48.93066070044884,38.11845392561268,25325.666666666668,619.0,21.25572511584456,-0.36822120146825904,0.1667220207552115,99.66202125122454,17.16709677419355,3160.439800259946,8387.296774193548,11590.380779806452,80.51641860016032,7.137951726483791,4.976530817335692,,0.3178179985284805,,17.207710441685112,29.709293328710455,-0.22377081882829475,0.24454831269880128,0.5411288044452668,17.0,20.633333333333333,73.31422619047619,34.39071383759375,2.652771285714286,1.8964777733927485,7611873976.600041,-0.4252221458203473,0.2750650222102802,-0.30389347501719993,0.1615798554072777,0.1486521606178334,0.22105156319836775,4.294133345286052,4.287385623809524,44.46,36.60909090909091,12.582991457890024,9.235792649783594,73.78465091463416,2039648.3636363635,854394.3939393939,-0.038645854607845274,0.14821365910271808,1.8532745613756036,3711.817636896658
Northern Mariana Islands,4.041189931350111,62.89405034324941,460.0,,,,,99.95464204487048,0.016842105263157894,,,,126.42951945080095,,,,,,,,,,,,,,,,,1019684210.5263158,,,,,,,,,,,16.85,4.15,,58157.57894736842,5247.1578947368425,,,,17787.31393625829
Norway,2.7144393032902427,33.20944305534466,365198.94081967213,1414.0,20.90940991914245,2.0954481462637577,0.16623068911333871,100.0,58.72032258064516,19781.97665575167,36421.283870967745,48335.64440290323,11.981417357540833,4.419848833147686,-1.283543098625347,,1.7370895665624873,24.619378733217662,24.0237815678,34.763646302380806,1.8769155194362008,0.22107519023120412,0.7702882667779922,9.0,,88.36970238095238,65.09538540239394,3.787200857142857,2.459043862282362,181726987738.97345,1.253171399235726,0.24829460494220254,1.9229007711013157,0.16561128199100486,1.5141647209723788,0.22648222620288538,6.650629043579102,7.749432845909092,15.018181818181818,27.036363636363635,13.643548387096773,9.520967741935483,77.5209756097561,4380041.968253968,1192759.7936507936,1.631073882182439,0.15617442068954304,0.8037566112830754,37781.992672466964
OECD members,37.75321603754295,32.533043228332446,35322462.388262294,,9.195519096498659,,,99.66361703306089,9.529400665820257,5806.430039217318,12277036.92132258,15167447.691664807,31.493513646564324,4.935549191871346,,,2.373668695237686,74.89209118921175,14.959709641896417,25.99147514917584,,,,,52.6391304347826,,45.930193765741656,3.5741304985775253,3.4852202313134457,22870477451775.78,,,,,,,4.929469224568961,7.000353134518858,,,16.031339504898845,8.799858161841952,74.44433381468808,1112393741.6190476,290333897.4126984,,,4.566666666666666,18522.46078183009
Oman,3.8597658929229377,0.009443992326332773,309500.0,125.0,11.696740955251052,0.3639722025642793,0.19470060678819812,99.99490404129028,0.0025806451612903226,2573.909571363812,40126.48387096774,56088.22860645161,6.76865952441686,2.11115050633483,5.882486021123366,,0.21366363425146445,,,,0.2482611332864811,0.23441672014693415,0.5972140185832977,68.0,,59.36220238095239,30.96919910165625,3.0541905714285713,11.454162272318673,28692813563.086548,0.7500884955128035,0.26121908798813814,0.46415914470950764,0.18339446187019337,0.4445642192537586,0.23464883491396896,3.6190139003421944,2.8232168804761906,,,35.46322807017544,7.697368421052632,66.40780701754386,2137682.8448275863,610070.051724138,-1.00089152654012,0.1523112319409846,1.2412825459363988,9412.018560955066
Other small states,38.404793261876904,30.050029442689247,2007848.7115384615,,35.084693834729464,,,66.508386598664,29.38711291251401,,131824.9461964516,219958.25127932258,10.163051325611947,4.870405395737597,,,0.724036964634251,,,,,,,,22.8833333333333,,21.18209962099513,2.6879009353014895,3.5435027493501625,158014154905.5557,,,,,,,5.182655911291798,2.9334626609369856,,,29.72480246975016,10.955011687848753,61.53898237213842,20704889.396226414,10077984.264150944,,,10.200000000000001,6097.587489012502
Pacific island small states,11.193377106068851,67.16638529448359,63669.60784313725,,39.995561015601986,,,70.20833806799986,37.87943894151542,,2225.2590322580645,4742.830877580645,30.014721361943668,3.2642806087451883,,,,,21.549946769137616,31.19007021773315,,,,,11.7,,14.129539948118222,2.387574142857143,0.6852827771861417,4451092151.202481,,,,,,,,3.013678537234012,,,31.175875560998133,6.81308419524411,65.93167547684294,1928307.1346153845,1270642.2115384615,,,3.6333333333333333,2078.8509183794804
Pakistan,47.06364963354633,5.5839251893939394,770880.0,494.0,6.151743306092953,-0.9392332658171654,0.16510874219238764,83.8209492111206,49.29483870967742,267.75121171467083,123183.9870967742,287453.52341290325,163.72418115723823,8.227470544736887,2.792429456907409,2.0848297778503393,0.2496906662980716,73.7365408210753,12.168756631767161,17.687805961060224,-0.6325931698083878,0.20509262817601362,0.3981245363553367,108.0,8.366666666666667,62.97934523809523,6.516520158774194,2.6914408333333335,4.976984645001206,100468003519.40503,-2.082269638776779,0.2549248288075128,-0.8161861052115756,0.16166266488532224,-0.6910685263574123,0.1990877706557512,2.2827163503525103,0.6940871923809524,41.43333333333333,30.6,38.95467741935484,11.16616129032258,59.004080645161295,126677660.17460318,85475122.50793651,-0.8604196310043332,0.13806538966794804,5.692335349194907,577.6366230633978
Palau,9.34782608695652,88.19960474308301,460.0,,61.50992254689336,0.040789338094847506,0.6303628597940717,98.94626524752402,0.2259090909090909,,212.93809523809523,236.42264195238096,40.660671936758895,2.670977218647562,,,,46.56973468519507,18.50638406307257,47.9091661867108,-0.17955799720117022,0.5869592619793755,0.577712059020996,145.0,,51.855000000000004,22.938599760000002,,,215308254.26136363,1.109047908531991,0.4890312426968624,0.8212546933264963,0.5806666711966197,-0.3153479487768242,0.4813003901924406,7.749056498209637,4.925139437619047,,,13.313636363636363,8.30909090909091,69.81146341463415,18703.909090909092,4677.636363636364,1.169346071424938,0.28055826113337556,7.013750775278551,11634.16828275661
Panama,27.117535391377565,59.0645860002349,74315.08196721312,2928.0,28.299132591173414,-0.40657020453363674,0.17267766719063116,84.52843618287002,27.848064516129032,1118.6214871864568,7167.9580645161295,13048.515502709677,34.92343700451248,2.5973870558189573,5.8088457576660915,,0.20560769249613473,,9.311300955990685,15.166245014075837,0.12432613464382791,0.21606290526688102,0.5151820765733717,86.0,53.75,60.493630952380954,25.33115557175,3.107368142857143,1.3302621114491546,17014765530.15873,0.1338535336156686,0.2568145114928483,-0.1464081195687565,0.1678148346642654,0.4289390587558349,0.2175288976480563,3.664190928141276,4.567213513333333,19.1,53.53214285714286,28.16082258064516,5.91866129032258,71.14835483870968,2600319.3492063493,1061204.746031746,0.5265874260415634,0.1453858241438866,11.695524712104653,4912.108399610062
Papua New Guinea,2.099914351266957,79.89701116239016,452860.0,3142.0,18.660099942441573,-0.9219351621965566,0.1892169527709484,14.853757447462819,61.171875,,4200.88064516129,13303.924960999999,10.749596046402358,7.159636600779909,4.433561028322233,2.8367030651341008,0.031580001115799,49.21722374577437,18.31020233073417,24.629014293368055,-0.6696174504856268,0.22711250806848204,0.4126523523330687,120.0,20.9,39.817559523809514,4.574918406548387,2.4258174285714285,0.7844359234953564,7076970848.19815,-0.6047279884417851,0.2643478388587634,-0.8039345170060793,0.18306415279706326,-0.6001923742393652,0.21134226024150848,4.11915749311447,1.6314241371428573,,43.849999999999994,36.12924193548387,9.241887096774192,58.38164516129032,4906032.873015873,4281667.507936508,-0.021180029143579304,0.15150890251000718,8.791622366299258,1057.6102769168945
Paraguay,35.72446955546429,52.61556456865089,397300.0,1130.0,8.81148676147753,-1.0488943159580233,0.17645634772876898,94.57508571157047,66.9274193548387,658.457244055964,4640.038709677419,36976.13487387097,10.936240368098703,10.835628358099658,18.605347722509514,,0.08922750060446559,,9.163708679753853,14.406833534437418,-0.8584938173492751,0.21284705524643263,0.5248216856718064,125.0,50.5,63.78892857142856,22.693857398363633,2.660153,2.0394146304097225,13040322586.488104,-0.48307092871012486,0.2585369795560836,-0.787249439706405,0.16980856532851865,-0.40653314751883357,0.22023263635734713,3.149413890838623,2.430098699047619,29.216,50.05769230769231,30.342350877192985,6.910666666666667,67.97,4386964.431034483,2061874.5344827587,-0.1584227979377223,0.14052717449764413,13.85159016514663,2381.2508401819127
Peru,17.939822408203124,58.2010391430664,1280000.0,1738.0,7.225272737423157,-0.424047742659847,0.161014400422573,81.64812904642052,34.20483870967742,743.2873408048494,36426.72258064516,71502.38881129032,20.619615078125,312.844189274913,10.875685410490096,,0.11210277780062625,42.03552492468151,13.68412072727524,17.955986093466247,-0.3366064083141585,0.2043122245619695,0.5827912923097607,76.0,73.16666666666667,69.27940476190477,25.009417188181818,2.847724857142857,2.070250532682047,98242092407.09074,-0.7037118785083293,0.25167982776959724,-0.5940217971801758,0.1595860477536917,0.3234763513707245,0.2056197039782999,3.298510780701271,2.68506519,,47.13076923076923,24.86635,6.9529250000000005,69.773825,26579850.731707316,6955302.1707317075,0.058803086169063996,0.13616866928835708,6.9241678000623565,3363.533457910156
Philippines,35.72921656035736,24.213740798034678,298189.01639344264,2348.0,13.462218300339789,-0.5905861283342043,0.14278241371115055,82.16250484382667,34.42967741935484,431.4895284815321,81787.14838709678,153256.580563871,222.59796025283913,8.361826100540382,4.757931068702521,2.832502840920457,0.1446833329068289,53.91585448707562,13.07832926209546,14.947761436967722,0.014733579164991663,0.20287018207212304,0.5376592351595564,95.0,14.2,77.99261904761904,15.96389436934375,2.9871575714285714,1.864033954224021,105761838715.33278,-1.1723083158334096,0.24829460494220254,-0.45516228792257607,0.1592695992439985,-0.027333333467443887,0.19968390588959048,2.869724935955472,1.365711375,,45.2375,32.967193548387094,7.130806451612903,66.04582258064517,66553568.87301587,37590182.634920634,0.04413921517940856,0.13776458178957304,8.92534595183082,1213.712733003351
Poland,53.50433996095059,30.04658122656274,306253.125,600.0,12.984843107275747,0.5366475520034631,0.1378292171284556,99.96407318115234,8.391612903225806,3401.9563717709307,313107.3806451613,376512.7008903226,124.74198013003762,27.76191454086567,,,0.809012307570531,60.4543984704576,17.692951164064624,37.533731645026755,0.5229469823340575,0.20089210507770386,0.7404379301071164,40.0,10.766666666666666,87.69136904761903,39.417226529272725,3.4242437142857143,2.0170617178593035,349186493478.9937,0.6684042308479544,0.24829460494220254,0.593082061658303,0.1458131065592169,0.8458385840058326,0.19462936247388507,4.9046372380749945,4.3220516261904764,22.854545454545455,32.41111111111111,10.584375,10.215625,74.7548018292683,38160806.484848484,14875219.969696969,0.9166947503884632,0.13872599105040243,1.4473977840488659,9185.846151526532
Portugal,42.26355253638921,36.08594718569785,91519.5081967213,854.0,14.167976334965774,0.9882960195342697,0.15891302066544696,100.0,24.550967741935484,2443.9381611368344,52496.06451612903,69329.95614193549,107.52836133559444,7.947246527744049,,,1.1070557626394129,6.95157115282859,18.87064754718456,36.52998890118172,1.0683539807796463,0.20989923737943184,0.7677570375204088,39.0,,86.86464285714287,38.23898500057576,3.4613787142857144,2.2275862832280553,104241170852.77655,1.0018491446971887,0.24843941877285636,1.1195836290717123,0.1635552253574133,0.9547624612847962,0.2264381585021814,4.228527457817741,6.125205380952381,,35.92631578947368,14.253225806451614,10.380645161290323,73.5881113296617,9834474.238095239,4884967.873015873,1.238556390007337,0.1506634109343092,1.0974312283578291,10130.48622877911
Post-demographic dividend,37.16761971122071,31.795537423191064,30790299.765311476,,9.513875086488897,,,99.9123434217436,8.912171742884318,6634.538506806127,11544230.948612904,14114448.114803096,31.275267588620338,4.319804461626716,,,2.4546119889722067,76.45775495854386,14.964728515785106,26.053592806602623,,,,,58.85,,49.042083406242845,3.5724644434598103,3.552183339133973,21763961873510.293,,,,,,,5.000324679745569,7.210918971969182,,,13.715829113122098,9.277955974029078,75.3334782302506,963258979.1269841,243594983.03174603,,,2.1333333333333333,20913.81627485636
Pre-demographic dividend,38.36705288502778,28.31960573541753,20139916.454655737,,9.36390909765576,,,34.883061188145064,76.74711673040878,176.2434173021095,314972.64247964515,1290188.2175412904,24.224842314371305,6.951105601892914,,,,,,,,,,,23.5115384615385,,6.7852836366536025,2.3761857592197075,2.4621830956808273,468732560769.956,,,,,,,2.9790688536383896,1.0680870542899672,,,44.62229690013792,16.440893565751047,49.842921861789826,492812712.28571427,333172099.47619045,,,9.866666666666667,723.1394884067356
Puerto Rico,41.7190012382871,50.00845546786922,8870.0,2054.0,,0.48495499354127464,0.32212144571046036,99.99922323226929,1.065625,,,,373.8182970780121,,,,0.4395766655604047,,,,0.4393640644848344,0.3157427714516719,,65.0,,,31.803181291354836,,,45900477798.4127,0.42177616370220977,0.3339991246660549,0.6995327100157738,0.27718564495444303,0.9717132300138469,0.34329013774792355,6.722450017929077,,,,18.423870967741934,7.362193548387097,74.48979032258065,3299073.888888889,587821.4126984127,0.7841046936810022,0.25176471161345654,21.96179630387055,13033.676679729682
