country,agricultural_land%,forest_land%,land_area,avg_precipitation,trade_in_services%,control_of_corruption_estimate,control_of_corruption_std,access_to_electricity%,renewvable_energy_consumption%,electric_power_consumption,CO2_emisions,other_greenhouse_emisions,population_density,inflation_annual%,real_interest_rate,risk_premium_on_lending,research_and_development_expenditure%,central_goverment_debt%,tax_revenue%,expense%,goverment_effectiveness_estimate,goverment_effectiveness_std,human_capital_index,doing_business,time_to_get_operation_license,statistical_performance_indicators,individuals_using_internet%,logistic_performance_index,military_expenditure%,GDP_current_US,political_stability_estimate,political_stability_std,rule_of_law_estimate,rule_of_law_std,regulatory_quality_estimate,regulatory_quality_std,government_expenditure_on_education%,government_health_expenditure%,multidimensional_poverty_headcount_ratio%,gini_index,birth_rate,death_rate,life_expectancy_at_birth,population,rural_population,voice_and_accountability_estimate,voice_and_accountability_std,intentional_homicides
Togo,3696.81926824784,743.1469939327083,3317790.0,70080.0,859.5720144681455,-20.663259625434875,4.651915207505225,835.0815925325712,2404.92,4046.448161574281,50729.0,164731.02081,4874.777937120795,279.4520551135853,8.656235453133212,0.0,0.5331699997186661,0.0,197.1308195284625,199.1047098016964,-28.168988287448887,4.8597371578216535,1.633610409975052,97.0,134.7,427.4950000000001,169.295456233,17.316238,112.20414298103891,143447637381.6087,-10.992458257824186,6.602535218000413,-19.556512355804447,4.320650607347488,-19.226107448339462,4.7985397279262525,105.3894858360291,16.34773958,0.0,211.7,2586.249,871.396,3269.622,275639238.0,184680687.0,-22.67611575126648,3.526104681193829,0.0
Tonga,2727.7777777777774,397.7777777777792,43920.0,0.0,1302.6738740966362,-9.196155145764354,5.757717400789259,2547.596823295746,54.9,0.0,3433.5,7957.591021,8221.927777777779,325.2745384017965,60.757381257390094,0.0,0.0,197.1052544968873,0.0,0.0,-4.465007460676132,6.441226363182067,1.561154818058014,103.0,3.2,177.6983333333333,571.672927898,0.0,0.0,10589025171.249262,15.365193769335747,5.962709188461304,7.69728775974363,8.748026460409166,-9.700076639652252,5.010259866714479,73.20377755165102,58.39143255,0.0,135.8,1980.301,443.92199999999997,4140.644,6094074.0,4750835.0,7.794436680153013,6.086084008216858,63.8507409906527
Trinidad and Tobago,915.5945419103309,1462.9035087719299,312930.0,132000.0,649.9715490562671,-2.0872074682265516,4.601928934454917,2169.0311346435547,21.5,143062.67939047609,486979.2,749889.12789,14628.006042884994,444.68551137991767,290.5178687355778,299.80604111519455,2.0952300094068046,32.731211083282,641.1056417623236,538.8391341776489,6.199568431824446,5.579570800065994,2.369334841251373,105.0,28.7,325.74875,1002.3808272169999,7.318417999999999,23.622846111315315,632506602064.6246,2.0011337995529175,6.265448048710821,-0.7604407910257583,4.345333993434907,8.244419520720838,5.817227765917778,100.51156663894656,51.513149150000004,0.0,82.9,1359.482,439.551,4264.063,77419778.0,37709963.0,13.894092023372648,3.824842035770418,588.1223681421335
Tunisia,3682.096421215242,139.4435375901133,9476960.0,12420.0,896.590546651643,-2.8523425376042706,4.074753448367116,2727.0,426.86,31682.709956953233,734374.5,1039893.48177,3257.3955329557157,192.60510927884934,0.0,0.0,11.885800063610079,1203.690355086038,829.6813631461516,1119.294988825796,3.6721091021317984,4.932394400238991,2.059633775234222,78.0,39.2,463.9741666666668,772.052723277,16.387684,117.19541730116435,1220033354996.755,-7.690499942749738,6.112510085105893,-1.0897156968712798,4.022469297051433,-3.9956497941166154,5.066506475210187,175.22663927078244,64.47987365,0.0,306.1,1776.217,527.347,4107.777,522620554.0,211162213.0,-11.716451369225972,3.195237599313259,29.29500255985255
Turkey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.528048110961914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Turkiye,3071.5603601730695,864.3878746930346,46947430.0,35580.0,375.52822385045533,-3.723349712789058,3.679122924804688,2197.480857849121,522.1,56700.007656121554,8077266.1,10320660.4178,4387.502358276056,2022.42392117425,0.0,0.0,20.133609950542457,869.9165623393786,626.9612916523549,929.928305446481,2.3615870573557904,4.901402309536936,0.0,34.0,147.5,596.5854166666667,973.756195897,23.353918,203.20406191704183,18729098378662.97,-26.29422742128372,5.965268015861509,-3.0471014929935354,3.8425735831260672,4.441383730620144,4.707898914813994,85.3124134540558,73.37638448,0.0,217.1,1719.961,534.954,4125.318,3489244333.0,1382666015.0,-8.51471723303257,3.316458500921726,59.45605912796127
Turkmenistan,2211.5698082693166,263.46477134892416,14097900.0,4669.0,0.0,-31.22250819206239,4.7943902909755725,2195.7187894694816,1.71,48755.4367452483,1522017.2,4606464.75316,324.0326516715253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.648275673389413,6.886952236294745,0.0,0.0,0.0,173.7074999999999,100.491968157,9.416346,16.13340988645549,647471868835.3442,1.8732142047956544,7.08690981566906,-34.97452521324158,4.352492302656172,-46.81361937522889,5.770187199115755,10.021039724349981,23.61312145,0.0,40.8,1998.09,574.559,3896.3289999999997,242078221.0,126248126.0,-48.95505213737487,3.913000136613843,120.75698892675088
Turks and Caicos Islands,64.21052631578956,354.3578947368416,57950.0,0.0,378.3441165511059,0.0,0.0,3076.846012878418,13.97,0.0,0.0,0.0,1096.0494736842104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17414388571.1,0.0,0.0,0.0,0.0,0.0,0.0,57.40679693222046,0.0,0.0,0.0,1583.328,465.467,4297.309,1092554.0,187894.0,0.0,0.0,103.16435582996834
Tuvalu,3906.6666666666683,1066.6666666666656,1830.0,0.0,1913.3028899596086,1.0185488061979409,6.576476037502289,2133.8054927524117,46.61,0.0,269.1,658.57955,17427.2,0.5005807431527,0.0,0.0,0.0,0.0,0.0,0.0,-10.598468225449327,7.169005990028381,1.442102769851684,0.0,0.0,38.1391666666667,343.328219225,0.0,0.0,919391887.861294,26.05195164680479,6.646715015172957,18.920751661062244,9.826270908117296,-13.518561825156198,6.071211934089658,11.28501009941101,258.58173845,0.0,39.1,1716.262,707.594,3729.04,539532.0,307667.0,23.225394785404198,6.396786153316498,37.25001772223132
Uganda,3654.11001263089,469.6795181153443,12196930.0,70800.0,432.41227876829373,-23.34465801715851,3.855490736663341,465.12973576307286,3014.16,0.0,81491.395,748433.0485,6438.574231570761,178.03508625735827,75.39555938387724,263.4675368316431,2.872260004281999,168.63909296562332,81.2953355484113,87.9431664330782,-13.832263499498367,4.402768909931184,1.4921134121418,116.0,19.700000000000003,478.4141666666667,88.342984764,10.933284,121.92600727974458,643253149624.9707,-24.178153574466698,6.118195891380308,-10.630073606967928,3.662523835897448,-5.922440027818084,4.451585426926612,66.91313910484314,20.71243137,0.0,426.6,2912.849,931.629,3110.915,1342996807.0,1126803228.0,-15.79111525416374,3.157497279345991,173.8225883277413
Ukraine,2147.7186037709794,494.0071238686359,17380280.0,16385.0,578.6604701391051,-22.93146818876267,3.54228812456131,3195.035970653038,81.33,85544.61427740344,9953303.6,12299688.904000001,2456.47305445982,6421.9898419274,-157.9368924155243,0.0,19.362940102815624,701.7687473854874,398.4141993047816,843.0228176697204,-14.938519954681395,5.084701329469681,2.5533541889190667,64.0,71.0,513.7537500000001,677.41135095,19.213127,100.55212685965635,3594826695459.3486,-18.437296107411385,6.082111939787863,-19.650244176387783,3.601417005062103,-10.959326863288878,4.801658660173414,136.07069563865664,72.53375027999999,0.0,634.9,775.211,779.382,4294.774853658538,3010457756.0,1109633680.0,-3.873280940111725,3.369132846593856,186.65062289779192
United Arab Emirates,282.4698887637285,136.26091241903686,4332220.0,4680.0,0.0,22.3960885880515,4.500848025083541,3200.0,4.72,366179.19369493664,3905361.1,5164918.8985,2826.624795832157,31.203677091696825,0.0,0.0,8.517050027847288,1.84568513687825,6.976443845792616,64.90653465809156,25.684702157974257,5.169097259640691,2.629287203788758,16.0,0.0,453.9816666666667,1626.367638449,26.580865,98.72036194489678,8102409676277.094,19.28858232498169,6.135271042585372,14.444592386484144,4.151026412844656,18.630288988351833,5.222542122006417,11.739889860153191,45.42211073,0.0,58.5,1494.311,267.296,4321.441,210321448.0,34313578.0,-21.94366931915282,3.685497052967545,6.059989661955726
United Kingdom,4554.064940685322,398.0207774976234,14757730.0,73200.0,808.4188153415098,43.02591741085051,3.840503722429276,3200.0,105.93,269964.50543610344,15131217.2,19445015.7117,14801.894051998514,320.9415862094689,66.8373898250655,12.619016669666543,49.08491992950443,3429.313594934388,1224.5041611960553,1838.3085283421906,38.40593433380127,5.105738401412966,3.106378894805908,8.0,0.0,590.0095833333332,1764.741084124,27.614318,249.61393999546473,82764932490149.66,11.389996476471426,5.884831786155699,39.66516172885897,3.929762706160545,41.33391487598421,5.420721635222436,234.518119096756,155.80164956,0.0,1756.8,835.9,669.3,4714.8865853658535,3700393623.0,760285491.0,31.64759802818297,3.675420492887497,41.33604298618862
United States,2811.524352795702,1070.8928851772594,558558680.0,42900.0,251.39518112722158,33.36929273605343,3.6789585202932362,3200.0,207.5,567492.2917768448,162638318.1,195609233.74199998,1715.8087060276923,237.184927554061,221.50213810408084,162.1494444444443,71.20328021049498,2356.760301840084,554.9303878079961,1102.1103570890918,36.49359571933747,5.22447267174721,2.868955766677856,6.0,0.0,629.6908333333334,1726.517200073,27.229997,338.472097042196,517446153704000.0,9.489468835294248,5.884831786155699,36.82026159763336,3.913162887096405,35.37994003295899,5.420721635222436,125.11253261566162,159.66341542,0.0,2280.7,953.3,545.371,4641.7024390243905,16224099217.0,3674413520.0,27.056786775588986,3.6808601319789878,181.98626094558222
Upper middle income,2149.3242777925902,1146.299548143897,2719564621.67,0.0,289.83309684325303,0.0,0.0,2146.19763464731,535.9047675130867,56686.18637786608,339751789.10966,475512788.354276,2861.773983677327,322.8351346891562,0.0,0.0,27.603619692700207,0.0,193.4185512064769,0.0,0.0,0.0,0.0,0.0,29.975,0.0,826.4762311747775,19.111326191007542,65.31199630909333,437698967525363.44,0.0,0.0,0.0,0.0,0.0,0.0,91.8961740732193,57.82124098600031,0.0,0.0,1371.531227954118,509.8162944414579,4110.892032760125,130764915312.0,69316386422.0,0.0,0.0,83.9
Uruguay,5229.886327276882,278.9438349902869,10676220.0,76665.0,543.205386954235,29.704733610153195,4.126606613397598,2951.780007224121,1441.88,70085.17804323666,183320.9,1078160.70685,1079.2650725631358,2351.1970309809767,857.9061035922776,527.0748153908688,7.620480060577394,1263.7190419940118,809.3694373373842,1277.269243990825,12.698417186737062,5.116505444049835,2.3920332551002508,101.0,417.8,498.16375,1156.248562575,19.583194,147.15098432776486,1280402174458.837,21.22451651096344,6.163548275828359,15.178299129009243,4.027153313159944,14.280218362808228,5.161511555314061,96.99012792110443,104.95124507999999,0.0,1272.6,1072.561,590.583,4521.79,194844788.0,21129370.0,26.10042440891264,3.4638915434479722,218.3060659928949
Uzbekistan,1826.172463071363,221.26797920397777,13025615.0,5974.0,198.49910881657073,-26.846358597278588,3.9584332853555693,2591.5735113194423,40.22,45259.75101429338,3589945.6,5418624.0967999995,1896.5504378120913,146.0851142415343,32.66054620658556,37.9449846883048,4.372880004346371,0.0,132.9402890240377,156.4360186499138,-20.5237845182419,6.309522703289983,0.622805714607239,69.0,46.2,395.90250000000003,576.922232074,17.389295,13.588590047934044,1203565718334.168,-18.637958705425255,6.756603702902795,-29.38455861806869,3.801022157073021,-35.006105840206125,5.137790083885195,65.97501325607301,44.12321497,0.0,180.3,1942.04,474.839,4020.703,1317934234.0,721374144.0,-44.17229223251342,3.646075606346129,93.22163125779402
Vanuatu,761.9360131255124,1161.0828547990145,743590.0,118000.0,2107.3605771384864,3.3033375605009505,7.396742060780526,1036.578919380796,1322.12,0.0,3153.9,19061.355334,837.8567678424942,201.37919097006196,58.50127359516362,0.0,0.0,148.9989755443724,313.0010469875259,419.4335045798771,-8.497579246759415,6.5262440741062155,1.37040893650055,107.0,17.8,302.3362500000001,395.500295826,0.0,0.0,18673426547.884533,23.852805405855175,9.01183560490608,10.650259010493757,7.802773892879484,-6.965640750247985,5.00299982726574,80.82729053497314,44.19612641,0.0,69.69999999999999,2295.907,506.693,3946.3160000000003,10604822.0,8403528.0,13.283713728189467,5.522766888141633,0.977857252761507
"Venezuela, RB",1456.7666232073016,1759.509052774786,53805050.0,122640.0,299.3880693588237,-29.395752191543597,3.707434073090553,2970.9070566376954,451.73,105246.1103523327,4190782.9,11446908.834,1391.2397120344651,581.9223116800612,-134.76458535369173,0.0,2.432710006833077,0.0,0.0,0.0,-28.60450118780137,4.840306460857392,0.0,188.0,158.8,331.6975,559.232677506,17.518891,114.28784607966854,5330845485090.546,-27.899879574775696,5.884831786155699,-40.273158550262465,3.757852554321287,-35.19215673208236,4.820222631096837,89.61310052871704,57.49750919,0.0,624.1,1794.134,373.705,4293.241,1263601621.0,203112970.0,-20.885140106081963,3.251307912170887,1060.6805457540754
Viet Nam,1573.2279052399683,1263.6976267400862,19570996.33,109260.0,385.24627181768477,-13.030243635177612,3.592061325907707,2363.8765002441405,1469.31,14357.239948944289,3627165.1,6451356.17461,12722.028585011223,155.85028474025245,89.59901006624892,81.23888188095242,2.2586900293827052,0.0,0.0,0.0,-4.216472087427975,4.941895052790645,0.0,70.0,27.3,470.18416666666656,815.9331538910001,21.551392,74.98243784361101,4389105650981.1953,4.681309584528208,6.023787587881086,-8.882464572787285,3.891678974032402,-13.314392000436785,4.773984566330908,55.75329303741454,36.51756452,0.0,469.9,1639.232,500.62,4190.351,4192148957.0,3125380257.0,-33.50017988681792,3.292239293456076,14.83196977592064
Vietnam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6998463187217707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Virgin Islands (U.S.),1717.714285714286,1867.1,21350.0,0.0,0.0,11.301874760072678,7.86391195654869,3200.0,56.65,0.0,0.0,0.0,16325.63428571428,0.0,0.0,0.0,0.2259200010448694,0.0,0.0,0.0,19.997931301593795,8.330005824565887,0.0,0.0,0.0,0.0,668.486745008,0.0,0.0,80514000000.0,13.749772816896433,6.10706466436386,16.05758942477406,8.32173204421997,16.26201117038728,8.299797385931011,0.0,0.0,0.0,0.0,1355.2,392.85,4457.697975609756,5851885.0,778498.0,8.067477583885193,4.526138722896575,576.300533982835
West Bank and Gaza,4746.554809418122,50.93298755186721,367225.0,24120.0,462.3034565466824,-6.935515830293299,6.723639622330667,2488.4385772705077,551.99,0.0,0.0,0.0,18121.363244372147,77.71841529163407,51.205129337129954,0.0,1.518729999661446,0.0,142.12459079914225,211.23664750762194,-20.004339635372173,7.94721435010433,1.705725649833679,117.0,50.3,445.39458333333334,910.318257413,0.0,0.0,266014200000.0,-42.49775290489194,7.509004354476928,-9.095227092504501,6.459875270724296,-9.02800365741133,8.379147708415985,40.96587991714479,0.0,24.0,276.2,1186.74,137.304,2297.4,114138304.0,29963440.0,-21.07024312019348,4.512461259961128,32.468883235846135
World,2268.505202078022,952.6753600014871,7230094416.14,0.0,457.7473612685656,0.0,0.0,2006.3586541540105,537.4125383410204,92600.53026308618,873373756.44,1206791731.25,2744.948911341103,225.10527191128276,0.0,0.0,54.22516755508967,0.0,294.6308904037823,762.0379731332274,0.0,0.0,0.0,0.0,31.474358974359,0.0,688.0631663401314,20.12103666486087,219.08101067607834,2044006961311209.0,0.0,0.0,0.0,0.0,0.0,0.0,96.65517044067383,118.689452902771,0.0,0.0,1582.4543731173335,612.9735128803635,4005.2623031424764,340677277206.0,183971996982.0,0.0,0.0,129.5208023405807
"Yemen, Rep.",2715.320946265886,33.27461787601568,32206170.0,10020.0,124.90854908047814,-29.895717740058906,4.341167703270914,1706.7429974459699,42.37,5021.342099929381,494669.5,1029988.36888,1814.9808076216448,419.89624355439753,128.39625744047964,75.1593117084081,0.0,0.0,0.0,0.0,-32.89431726932526,5.2592049539089185,1.1144206645488741,187.0,13.5,258.0204166666666,189.064548844,14.41395,140.80133350315322,605363528985.956,-50.8878482580185,6.274866595864293,-33.34775578975677,4.146289944648745,-25.051955699920647,5.150795102119444,78.79657077789307,24.98598643,0.0,106.4,2873.662,919.197,3396.615,997494490.0,725468888.0,-31.344037950038903,3.3963421285152418,45.92229802960553
Zambia,1761.1200043046044,2003.4831155920847,45346790.0,61200.0,465.06272695732895,-13.540325611829758,3.938873544335366,792.6870704650879,2677.69,37125.4378752329,102941.33,883995.44501,736.2994794118837,1348.3475855706813,-20.947419374327453,162.00041342742585,0.3576699863187971,2212.4791286065843,480.6159552388019,419.738375857534,-19.189850509166714,4.434437289834021,1.184103103637695,85.0,91.9,417.7837500000001,136.277116082,12.072486999999999,64.34291253537843,505553872922.32404,4.794537700712681,6.20464864373207,-10.527076572179794,3.724965497851372,-13.215620338916779,4.487928599119186,156.1672823429108,38.35953587,0.0,520.9,2831.235,846.11,3244.941,570494775.0,351133669.0,-6.662746317684648,3.207039177417754,118.29695640754154
Zimbabwe,2171.7047951402346,1498.262995993279,23597850.0,39455.0,288.9222931373259,-29.552318274974812,3.779917635023593,1127.07398280179,2326.99,37082.44909226584,383730.3,904228.33698,1522.3349386066952,1034.94756601905,-244.39264832046123,0.0,0.0,0.0,118.61640301668525,151.31198023808216,-28.542580008506775,4.37165902554989,1.779500201702118,140.0,14.0,420.46375,266.432254396,13.881688,172.88301657619198,531698156101.501,-22.73699268698692,6.106679588556287,-35.77436512708664,3.62320376932621,-40.69198960065841,4.349149912595747,173.6422293186187,19.2254169,0.0,137.8,2454.34,739.315,3394.099,609042118.0,432025463.0,-30.955210268497453,3.16475473344326,108.40472317462988
